id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI008741,Ricardo,Mora,CE,3649261402,2008-01-23,2018-05-09,ELITE,342,Medellín,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI008742,Cristobal,Ríos,CE,8481806812,1945-12-31,2024-12-11,BASICO,571,Villavicencio,Tolima,ACTIVO,Pagina WEB
CLI008743,Eugenia,Oviedo,CE,4831209739,1998-06-23,2020-12-24,ELITE,588,Barranquilla,San Andrés y Providencia,INACTIVO,OFICINA
CLI008744,Enrique,Rincón,CC,4112842731,1976-06-16,2024-01-24,BASICO,794,Bogotá,Tolima,INACTIVO,Pagina WEB
CLI008745,Patricia,Parra,CC,2002931966,1988-03-22,2017-04-30,ELITE,585,Armenia,Bolívar,INACTIVO,CORRESPONSAL
CLI008746,Humberto,Restrepo,CC,4746926147,1996-10-02,2022-03-20,BASICO,898,Barranquilla,Tolima,ACTIVO,OFICINA
CLI008747,Nelson,Castaño,CC,3446833986,1959-10-16,2024-10-06,ESTANDAR,862,Cartagena,Cundinamarca,INACTIVO,APP
CLI008748,Edgar,Rivas,TI,341400451,1949-04-15,2019-07-03,BASICO,675,Armenia,Tolima,ACTIVO,OFICINA
CLI008749,Leonardo,Granados,CE,3823140302,2002-01-11,2020-09-27,BASICO,643,Armenia,Tolima,ACTIVO,OFICINA
CLI008750,María,Suárez,CC,9069992551,1961-10-16,2022-10-18,ESTANDAR,337,San Andrés,Atlántico,ACTIVO,Pagina WEB
CLI008751,José,Díaz,TI,1344322960,1964-06-03,2022-01-28,BASICO,437,Ibagué,Valle del Cauca,ACTIVO,APP
CLI008752,Juan,Ramírez,CC,2417207566,1972-02-13,2021-05-03,PREMIUM,689,Cartagena,Cundinamarca,INACTIVO,CORRESPONSAL
CLI008753,Isabel,Gómez,CC,8830029733,1997-08-03,2022-08-09,BASICO,446,Ibagué,Meta,INACTIVO,APP
CLI008754,Albeiro,Osorio,CC,3308594613,1985-05-01,2019-11-30,ELITE,895,Barranquilla,Antioquia,ACTIVO,CORRESPONSAL
CLI008755,Alba,Camacho,CC,5998570263,1977-06-22,2025-05-02,ELITE,362,Cartagena,Cundinamarca,INACTIVO,CORRESPONSAL
CLI008756,Mireya,Sánchez,CE,260343870,1997-10-17,2021-01-06,PREMIUM,511,Bogotá,Meta,INACTIVO,APP
CLI008757,José,Serna,TI,3678090839,1950-04-04,2025-01-01,PREMIUM,935,Villavicencio,Atlántico,ACTIVO,Pagina WEB
CLI008758,William,Caicedo,CE,5263810189,2000-01-20,2016-11-02,BASICO,360,Ibagué,Quindío,ACTIVO,APP
CLI008759,Gloria,López,CC,9335712823,2000-12-20,2025-03-13,ESTANDAR,880,Bogotá,Tolima,ACTIVO,APP
CLI008760,Alfonso,Rosero,CE,4797109625,1971-04-15,2017-09-09,ESTANDAR,855,Cali,Antioquia,ACTIVO,APP
CLI008761,Blanca,Palacio,CC,7182935227,2004-01-21,2022-08-06,BASICO,876,Villavicencio,Bolívar,INACTIVO,OFICINA
CLI008762,Jesús,Zapata,CC,526987714,2001-06-14,2024-02-21,BASICO,566,Ibagué,Valle del Cauca,ACTIVO,OFICINA
CLI008763,Isabel,Aguilar,CE,8242324884,1972-01-30,2017-04-06,PREMIUM,780,Armenia,Tolima,INACTIVO,APP
CLI008764,Valeria,Cruz,TI,1503471503,1973-09-20,2017-08-27,ELITE,471,Fusagasugá,Cundinamarca,INACTIVO,Pagina WEB
CLI008765,Mauricio,Ortega,TI,710497980,1957-08-03,2025-11-08,ELITE,538,Cartagena,Cundinamarca,ACTIVO,OFICINA
CLI008766,Felipe,Franco,CE,3280269201,1950-02-19,2016-12-26,ELITE,929,Fusagasugá,Atlántico,INACTIVO,APP
CLI008767,María,Forero,CC,2658085551,1969-05-10,2025-07-27,ELITE,778,Ibagué,Cundinamarca,INACTIVO,OFICINA
CLI008768,Ever,López,CE,7847165136,2007-06-09,2018-11-25,ESTANDAR,505,Bogotá,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI008769,Andrea,Franco,CC,2782694487,1960-02-16,2024-07-21,BASICO,325,Villavicencio,Bolívar,INACTIVO,CORRESPONSAL
CLI008770,Isabel,Soto,CE,9967379001,1998-07-24,2025-01-31,PREMIUM,346,San Andrés,Valle del Cauca,ACTIVO,APP
CLI008771,Nidia,Díaz,TI,2912487139,2005-05-07,2020-01-10,PREMIUM,424,Medellín,Meta,INACTIVO,APP
CLI008772,Stella,Orozco,TI,6731631863,1983-09-13,2019-04-27,ESTANDAR,578,Barranquilla,Bolívar,ACTIVO,OFICINA
CLI008773,Yineth,Mosquera,CC,6024342111,1963-04-18,2017-03-12,BASICO,414,Armenia,San Andrés y Providencia,ACTIVO,OFICINA
CLI008774,Lucila,Valencia,CC,7383544625,1983-04-06,2022-08-13,ELITE,329,San Andrés,San Andrés y Providencia,ACTIVO,APP
CLI008775,Óscar,Naranjo,TI,4266827965,1988-03-29,2026-05-09,PREMIUM,489,Cali,Antioquia,INACTIVO,Pagina WEB
CLI008776,Liliana,Londoño,CE,3020037907,2008-02-24,2019-07-14,ELITE,504,Barranquilla,Quindío,INACTIVO,OFICINA
CLI008777,Cecilia,Quiroga,CE,7598938282,1959-11-30,2025-10-24,ELITE,596,Bogotá,Meta,ACTIVO,OFICINA
CLI008778,Brayan,Córdoba,CC,1915982210,1965-02-28,2016-09-02,ELITE,514,San Andrés,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI008779,Lucía,Valencia,TI,2762434561,1996-11-18,2019-07-23,ELITE,919,Bogotá,Valle del Cauca,INACTIVO,APP
CLI008780,José,Ruiz,CC,4282356830,2002-02-01,2017-03-14,ESTANDAR,925,Fusagasugá,Cundinamarca,ACTIVO,APP
CLI008781,Jhon,Montoya,CE,2324246624,2004-02-26,2024-02-27,BASICO,890,Armenia,Bolívar,ACTIVO,Pagina WEB
CLI008782,María,Ariza,TI,1961082410,1984-10-31,2017-11-02,PREMIUM,343,Ibagué,Bolívar,INACTIVO,Pagina WEB
CLI008783,Julián,Londoño,CC,5677023833,1990-02-27,2025-08-18,ELITE,722,Medellín,Quindío,ACTIVO,OFICINA
CLI008784,Leonor,Cruz,TI,6687012191,1967-05-28,2025-03-20,PREMIUM,411,Barranquilla,Meta,ACTIVO,OFICINA
CLI008785,Viviana,Muñoz,CC,5349199236,1952-03-15,2022-03-26,PREMIUM,381,San Andrés,Tolima,ACTIVO,Pagina WEB
CLI008786,Carolina,Sánchez,CE,1627785221,1996-11-20,2022-02-14,PREMIUM,914,Villavicencio,Atlántico,INACTIVO,Pagina WEB
CLI008787,Blanca,Reyes,TI,8634697567,1980-12-19,2024-11-01,ELITE,870,Cartagena,Antioquia,ACTIVO,CORRESPONSAL
CLI008788,Alex,Herrera,CC,4148348909,1954-01-24,2016-11-05,PREMIUM,460,San Andrés,Bolívar,ACTIVO,CORRESPONSAL
CLI008789,Edgar,Díaz,TI,3461593094,1967-08-16,2025-05-14,PREMIUM,652,Armenia,Atlántico,ACTIVO,CORRESPONSAL
CLI008790,Mateo,Méndez,TI,5221997239,1999-03-21,2017-03-28,PREMIUM,856,Villavicencio,Quindío,ACTIVO,CORRESPONSAL
CLI008791,Alexander,Castro,CC,6414815986,1977-10-30,2018-07-21,ESTANDAR,779,Cartagena,Meta,ACTIVO,OFICINA
CLI008792,Alba,Villamizar,CC,10752474,1948-03-21,2019-08-29,PREMIUM,940,Cartagena,Bolívar,ACTIVO,APP
CLI008793,Orlando,Fuentes,TI,3186128834,1983-04-09,2016-08-03,ELITE,393,Bogotá,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI008794,Marcela,Zambrano,CE,8898610102,1955-09-15,2025-08-15,ESTANDAR,404,Medellín,Atlántico,ACTIVO,APP
CLI008795,Cristian,Mora,CC,5915145897,1950-12-31,2021-03-30,PREMIUM,719,Bogotá,Quindío,ACTIVO,APP
CLI008796,Carlos,Londoño,TI,6226184942,1986-03-15,2025-08-29,ESTANDAR,572,Cali,Antioquia,ACTIVO,CORRESPONSAL
CLI008797,Laura,Toro,CC,3352043236,1968-03-14,2025-03-13,ELITE,906,Barranquilla,Antioquia,ACTIVO,Pagina WEB
CLI008798,Felipe,Hoyos,TI,9947526809,1977-02-23,2023-07-06,PREMIUM,483,Cali,Quindío,INACTIVO,APP
CLI008799,Orlando,Contreras,CE,7669062812,2000-03-28,2025-10-26,BASICO,897,Cartagena,Atlántico,ACTIVO,APP
CLI008800,Edwin,Jiménez,CC,6203171264,1973-05-29,2022-05-31,ELITE,440,Armenia,Meta,ACTIVO,Pagina WEB
CLI008801,Luis,Gil,CC,6712971797,1964-04-03,2023-04-08,PREMIUM,459,Fusagasugá,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI008802,María,Lozano,CE,9756970416,2003-01-14,2016-08-22,BASICO,463,Cartagena,Cundinamarca,ACTIVO,Pagina WEB
CLI008803,Alex,Ramírez,CC,9569707301,1982-02-06,2026-04-26,ELITE,366,Fusagasugá,Cundinamarca,INACTIVO,APP
CLI008804,Lina,Correa,TI,4804655936,1988-03-08,2024-03-22,ELITE,523,Medellín,Antioquia,ACTIVO,OFICINA
CLI008805,Clara,García,TI,3717265715,1991-07-12,2024-03-27,ESTANDAR,919,Bogotá,San Andrés y Providencia,ACTIVO,OFICINA
CLI008806,Josué,Cruz,CC,82161801,1959-05-27,2017-07-22,BASICO,551,Armenia,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI008807,Danny,Solano,CE,160024203,2007-10-09,2024-06-03,ELITE,531,Cartagena,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI008808,Paola,Calderón,CC,7135679951,1960-07-26,2023-11-30,BASICO,867,Ibagué,Valle del Cauca,ACTIVO,OFICINA
CLI008809,Luz,Murillo,CC,1055802941,1975-12-09,2020-03-13,ESTANDAR,710,Cartagena,Tolima,INACTIVO,CORRESPONSAL
CLI008810,María,Villamil,CE,983446771,1961-04-17,2022-04-25,ESTANDAR,716,Villavicencio,Meta,INACTIVO,APP
CLI008811,Ana,López,TI,6263098054,2000-06-06,2024-10-05,BASICO,507,Barranquilla,Bolívar,INACTIVO,OFICINA
CLI008812,David,Pérez,CE,820163730,1960-07-11,2017-07-29,PREMIUM,798,Villavicencio,Atlántico,INACTIVO,Pagina WEB
CLI008813,Lady,Cruz,CC,4770090450,1969-05-11,2020-02-25,PREMIUM,512,Ibagué,Meta,ACTIVO,APP
CLI008814,Fernando,Polo,CE,3426393331,1963-09-21,2025-04-03,ESTANDAR,424,Cartagena,Antioquia,ACTIVO,Pagina WEB
CLI008815,Jhon,Daza,CC,7302752248,1953-08-29,2018-09-30,ELITE,939,Ibagué,San Andrés y Providencia,ACTIVO,OFICINA
CLI008816,Hernando,Gutiérrez,TI,238958557,1956-03-16,2026-01-31,PREMIUM,308,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI008817,Patricia,García,CE,5906652936,1955-12-31,2020-11-28,PREMIUM,816,Barranquilla,Bolívar,INACTIVO,APP
CLI008818,Yudy,Ortega,TI,4435897170,1998-03-06,2025-02-10,BASICO,661,Cali,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI008819,Gladys,Mosquera,TI,3285146936,1952-04-01,2022-08-13,ELITE,529,Cartagena,Quindío,ACTIVO,CORRESPONSAL
CLI008820,Manuel,Amaya,CE,9158507896,1974-10-15,2018-10-31,BASICO,471,San Andrés,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI008821,Stiven,Torres,TI,6519861466,1949-12-31,2017-02-14,BASICO,311,San Andrés,Cundinamarca,ACTIVO,OFICINA
CLI008822,Marcela,Rojas,TI,6479759720,1994-05-18,2022-05-26,ELITE,493,Ibagué,Quindío,INACTIVO,Pagina WEB
CLI008823,Luz,Trujillo,TI,914060590,1983-10-31,2026-05-13,ESTANDAR,512,Medellín,Tolima,ACTIVO,OFICINA
CLI008824,Armando,Pineda,CE,7115216477,1987-11-26,2020-10-14,ELITE,838,Villavicencio,San Andrés y Providencia,ACTIVO,APP
CLI008825,Wilber,Tamayo,CC,6066552502,1953-06-12,2021-02-24,ELITE,800,Armenia,Tolima,INACTIVO,Pagina WEB
CLI008826,Pedro,Miranda,TI,2440803307,1979-08-09,2019-04-08,ESTANDAR,641,Bogotá,Bolívar,ACTIVO,OFICINA
CLI008827,Alejandro,Pérez,CE,9442294197,2006-11-29,2019-03-11,ELITE,405,Bogotá,Meta,ACTIVO,APP
CLI008828,Lizeth,Molina,CC,2487343358,2007-03-15,2023-09-21,ESTANDAR,728,Barranquilla,Quindío,ACTIVO,OFICINA
CLI008829,Johanna,Villegas,CE,9182273851,1980-12-23,2021-11-15,BASICO,320,San Andrés,Atlántico,ACTIVO,OFICINA
CLI008830,María,Henao,CE,1942514066,2003-08-15,2020-03-14,ELITE,761,Medellín,Cundinamarca,INACTIVO,Pagina WEB
CLI008831,Felipe,Martínez,TI,9781373269,1986-07-16,2020-06-19,PREMIUM,327,Villavicencio,Quindío,INACTIVO,Pagina WEB
CLI008832,Marcela,Ortiz,CC,5448479736,2008-02-11,2017-02-24,BASICO,807,Cali,Cundinamarca,ACTIVO,APP
CLI008833,Marcela,Angulo,TI,7200284011,1988-10-26,2019-08-15,ESTANDAR,943,Barranquilla,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI008834,Alcira,Solano,TI,6514905724,1994-07-27,2020-09-01,PREMIUM,524,Medellín,Cundinamarca,INACTIVO,OFICINA
CLI008835,Alejandra,Ballesteros,CC,6112861382,1971-02-19,2018-03-09,ESTANDAR,504,Barranquilla,Atlántico,INACTIVO,Pagina WEB
CLI008836,Viviana,Ramírez,TI,6862745470,1952-11-06,2023-03-07,PREMIUM,843,Cartagena,Tolima,ACTIVO,APP
CLI008837,José,Valencia,CC,2204087846,2008-03-01,2018-01-11,PREMIUM,854,Ibagué,Cundinamarca,INACTIVO,APP
CLI008838,Lorena,Gaitán,TI,7492789460,1977-10-22,2025-04-27,ESTANDAR,642,Fusagasugá,Cundinamarca,ACTIVO,APP
CLI008839,Mercedes,Ruiz,CC,8430287321,1976-11-21,2020-09-26,ELITE,883,Cali,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI008840,Natalia,Gómez,CC,1553378082,1990-08-17,2021-03-23,PREMIUM,385,Fusagasugá,Bolívar,INACTIVO,APP
CLI008841,Enrique,Rivera,CC,7041454184,1974-08-07,2026-05-25,ELITE,348,Cali,Meta,ACTIVO,Pagina WEB
CLI008842,Yohana,Rodríguez,CE,277975916,1980-11-25,2023-05-04,ESTANDAR,828,Bogotá,Bolívar,INACTIVO,OFICINA
CLI008843,Armando,Mejía,CC,8146424880,1955-06-01,2017-10-10,ESTANDAR,785,Fusagasugá,Atlántico,ACTIVO,Pagina WEB
CLI008844,Guillermo,Murcia,CE,417362211,1962-02-03,2018-04-16,PREMIUM,819,San Andrés,Cundinamarca,ACTIVO,OFICINA
CLI008845,Steven,Lozano,CC,5077498570,1977-10-04,2025-12-02,ESTANDAR,576,San Andrés,Valle del Cauca,INACTIVO,OFICINA
CLI008846,María,Díaz,TI,5298551754,1975-09-07,2024-11-27,PREMIUM,378,Barranquilla,Bolívar,ACTIVO,CORRESPONSAL
CLI008847,Alberto,Arias,CE,81027221,1976-03-19,2017-08-02,ELITE,656,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI008848,Humberto,Niño,CE,5173310561,1961-12-26,2024-09-04,ELITE,797,Villavicencio,San Andrés y Providencia,INACTIVO,OFICINA
CLI008849,Rafael,Correa,CE,2958878002,1976-01-05,2023-03-14,ESTANDAR,494,Bogotá,Meta,INACTIVO,APP
CLI008850,Rubén,Triana,TI,5706716993,2004-11-12,2017-08-13,BASICO,308,Cali,Cundinamarca,INACTIVO,APP
CLI008851,Roberto,Quintero,TI,8705714365,1984-06-29,2023-02-14,BASICO,862,Ibagué,Antioquia,ACTIVO,Pagina WEB
CLI008852,Bayron,Carrillo,CE,5618851727,1962-05-14,2025-08-06,ELITE,601,Fusagasugá,Quindío,INACTIVO,APP
CLI008853,Inés,Rendón,CC,1612717672,1974-11-30,2026-05-06,PREMIUM,833,Armenia,Cundinamarca,INACTIVO,Pagina WEB
CLI008854,Marina,Melo,CC,5237906822,1951-08-10,2024-11-11,BASICO,348,Armenia,Tolima,INACTIVO,Pagina WEB
CLI008855,Liliana,Cárdenas,TI,1949883217,1983-07-25,2024-05-23,BASICO,473,Cartagena,Antioquia,ACTIVO,Pagina WEB
CLI008856,Piedad,Suárez,CC,7230843411,1955-11-20,2023-09-10,ESTANDAR,537,Medellín,Bolívar,ACTIVO,APP
CLI008857,Olga,García,CE,8046433351,1960-05-09,2016-12-26,ELITE,745,Bogotá,Quindío,ACTIVO,Pagina WEB
CLI008858,Héctor,Moreno,TI,3589490604,1992-04-23,2025-03-27,BASICO,706,Medellín,Cundinamarca,ACTIVO,OFICINA
CLI008859,Dahiana,Ospina,CE,1403895752,1952-01-29,2023-07-24,ESTANDAR,381,Barranquilla,Antioquia,INACTIVO,CORRESPONSAL
CLI008860,Miriam,Herrera,CC,7944093448,1968-12-06,2026-05-10,ESTANDAR,754,Cartagena,Tolima,INACTIVO,CORRESPONSAL
CLI008861,Lucía,García,CE,4321904478,1975-01-23,2019-06-17,ELITE,834,San Andrés,Tolima,INACTIVO,APP
CLI008862,Jesús,Barbosa,CC,9438506265,2003-10-27,2017-02-10,ESTANDAR,838,Barranquilla,Quindío,ACTIVO,APP
CLI008863,Rubiela,Vélez,TI,8558880031,1979-08-19,2023-11-23,PREMIUM,640,Ibagué,Atlántico,INACTIVO,APP
CLI008864,Luis,García,CE,884266098,1958-11-11,2021-09-16,ESTANDAR,557,Barranquilla,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI008865,Efrain,Lara,CC,8730561207,1965-03-05,2025-10-03,BASICO,368,Fusagasugá,Bolívar,INACTIVO,OFICINA
CLI008866,Magda,Díaz,CC,191731807,1963-10-16,2020-06-08,BASICO,472,Ibagué,Cundinamarca,INACTIVO,OFICINA
CLI008867,Juan,Beltrán,CE,4985839629,1972-09-11,2020-05-01,PREMIUM,381,Barranquilla,Bolívar,ACTIVO,Pagina WEB
CLI008868,Michel,Rivera,CC,5617815551,1982-07-15,2026-05-25,ESTANDAR,728,Ibagué,Valle del Cauca,ACTIVO,OFICINA
CLI008869,Alba,Quiroga,TI,9665760939,1960-10-14,2018-02-04,PREMIUM,868,San Andrés,Tolima,ACTIVO,APP
CLI008870,Fredy,Narváez,CC,8762539581,1990-06-11,2020-03-01,BASICO,854,Cali,San Andrés y Providencia,INACTIVO,APP
CLI008871,Eduardo,Rivas,CC,6675811810,1988-10-27,2021-07-03,BASICO,660,Medellín,Bolívar,ACTIVO,Pagina WEB
CLI008872,Ronal,Restrepo,CE,5777035157,1992-09-19,2024-08-13,PREMIUM,853,Medellín,Cundinamarca,INACTIVO,OFICINA
CLI008873,Luz,Ospina,CE,6398917526,1950-12-25,2020-09-19,BASICO,472,Medellín,Meta,INACTIVO,Pagina WEB
CLI008874,Dary,Salazar,CC,6755575900,1998-04-01,2021-10-04,ELITE,571,Ibagué,Antioquia,ACTIVO,Pagina WEB
CLI008875,Carolina,Vargas,TI,94267742,2004-06-11,2020-01-29,ESTANDAR,351,Villavicencio,Cundinamarca,ACTIVO,CORRESPONSAL
CLI008876,Javier,Hoyos,TI,1471154197,2003-05-08,2021-05-08,ESTANDAR,901,Cali,Quindío,INACTIVO,APP
CLI008877,Alejandra,Gómez,TI,8853671559,1996-01-22,2026-03-27,BASICO,589,Villavicencio,Quindío,INACTIVO,CORRESPONSAL
CLI008878,Isaac,Hernández,TI,1185736440,1964-08-20,2025-08-16,PREMIUM,778,Cartagena,Cundinamarca,ACTIVO,Pagina WEB
CLI008879,Laura,Vargas,TI,3403681271,2008-04-09,2021-07-16,ESTANDAR,363,Fusagasugá,San Andrés y Providencia,ACTIVO,OFICINA
CLI008880,José,Prada,TI,1750688723,1993-08-27,2021-09-22,ESTANDAR,790,Ibagué,Valle del Cauca,ACTIVO,Pagina WEB
CLI008881,Manuel,Cifuentes,TI,5535184880,1998-12-10,2021-03-06,BASICO,500,San Andrés,Cundinamarca,INACTIVO,OFICINA
CLI008882,Juan,Moreno,TI,3365951007,1991-09-13,2023-01-23,ELITE,810,Armenia,San Andrés y Providencia,INACTIVO,APP
CLI008883,Yamid,Gómez,TI,3514598673,1963-04-28,2017-04-09,ESTANDAR,621,Cartagena,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI008884,Edgar,Campo,CE,4854688893,2008-06-16,2022-06-14,ESTANDAR,561,Villavicencio,Bolívar,INACTIVO,APP
CLI008885,Andrés,Muñoz,CC,1273654143,1981-03-14,2022-06-19,BASICO,746,Medellín,Meta,ACTIVO,OFICINA
CLI008886,Robinson,Martínez,TI,4837495319,1954-01-31,2021-11-04,ESTANDAR,897,San Andrés,Tolima,ACTIVO,CORRESPONSAL
CLI008887,Julián,Rojas,CE,6520859240,1964-10-17,2021-06-20,BASICO,688,Villavicencio,Bolívar,INACTIVO,OFICINA
CLI008888,Julieth,Rico,TI,7460437388,1946-08-10,2018-02-05,BASICO,367,Cali,San Andrés y Providencia,ACTIVO,OFICINA
CLI008889,Diego,Marín,TI,4443211219,1961-11-22,2024-12-31,ESTANDAR,584,Cali,Cundinamarca,ACTIVO,Pagina WEB
CLI008890,Stella,Silva,TI,1581861703,2006-03-21,2017-11-26,ESTANDAR,665,Armenia,San Andrés y Providencia,ACTIVO,APP
CLI008891,Luz,Alfonso,CE,7148682953,1955-08-07,2024-03-26,PREMIUM,721,Cartagena,Atlántico,INACTIVO,CORRESPONSAL
CLI008892,Agustín,Espitia,CE,8878782832,2004-09-12,2023-08-21,BASICO,782,Ibagué,Bolívar,INACTIVO,CORRESPONSAL
CLI008893,Carolina,Pérez,CE,6129551317,1969-06-10,2025-01-10,ELITE,301,Cartagena,Antioquia,ACTIVO,Pagina WEB
CLI008894,Francisco,Suárez,CC,7364967672,1978-05-30,2023-03-06,ELITE,652,Bogotá,Cundinamarca,ACTIVO,APP
CLI008895,Cecilia,Perdomo,TI,4459133725,2000-09-18,2021-01-07,ESTANDAR,442,Medellín,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI008896,Mireya,León,TI,9661860218,1976-03-25,2019-11-19,ESTANDAR,432,Fusagasugá,Quindío,ACTIVO,Pagina WEB
CLI008897,Sebastián,Vergara,CE,7973351203,1988-03-11,2018-12-07,ESTANDAR,443,Armenia,Cundinamarca,INACTIVO,OFICINA
CLI008898,Yolanda,Rojas,CE,1693095664,1982-10-24,2021-07-07,BASICO,534,Barranquilla,San Andrés y Providencia,ACTIVO,APP
CLI008899,David,Marín,CE,6782441034,1945-09-17,2019-02-04,BASICO,305,Cali,Tolima,ACTIVO,APP
CLI008900,Karina,Peña,TI,1258297320,1972-08-10,2023-05-26,BASICO,377,San Andrés,Antioquia,ACTIVO,Pagina WEB
CLI008901,Armando,Pinzón,CE,1799872350,2003-07-24,2025-01-10,ELITE,521,Barranquilla,Cundinamarca,ACTIVO,Pagina WEB
CLI008902,Mauricio,Agudelo,TI,5084411776,1946-12-17,2020-06-12,ESTANDAR,859,Armenia,Bolívar,ACTIVO,OFICINA
CLI008903,Isabel,Sánchez,CC,5207572931,1982-09-01,2016-12-03,ESTANDAR,526,Barranquilla,Antioquia,INACTIVO,OFICINA
CLI008904,Javier,Torres,CC,276594625,1962-11-28,2025-08-04,PREMIUM,338,Armenia,Tolima,INACTIVO,Pagina WEB
CLI008905,Angie,Mora,CC,1598676956,1973-09-03,2025-11-30,ESTANDAR,946,Medellín,Meta,INACTIVO,OFICINA
CLI008906,José,Durán,TI,6193884519,1970-08-24,2016-10-02,PREMIUM,815,Cali,Tolima,INACTIVO,Pagina WEB
CLI008907,Carmen,Guzmán,TI,401255270,1964-10-23,2023-10-31,ESTANDAR,789,Medellín,Antioquia,INACTIVO,APP
CLI008908,María,Torres,TI,4379632403,1978-01-15,2017-11-12,PREMIUM,761,Armenia,Tolima,ACTIVO,APP
CLI008909,Daniel,Romero,CC,765642715,1950-12-11,2022-10-19,ELITE,606,Villavicencio,Valle del Cauca,INACTIVO,OFICINA
CLI008910,Erika,Cabrera,CE,933676792,1993-10-27,2026-04-20,ESTANDAR,896,Ibagué,Tolima,ACTIVO,APP
CLI008911,José,Jiménez,CE,902346337,1960-09-26,2020-06-18,ELITE,875,Cartagena,Quindío,INACTIVO,CORRESPONSAL
CLI008912,Luis,Jaimes,TI,115813817,1984-03-02,2024-09-06,ESTANDAR,374,Medellín,Atlántico,ACTIVO,Pagina WEB
CLI008913,María,Hernández,TI,7563337143,1973-10-11,2022-08-24,BASICO,868,Barranquilla,Valle del Cauca,INACTIVO,APP
CLI008914,Natalia,Bohórquez,TI,6925142730,1971-01-29,2019-10-13,ESTANDAR,430,Cali,Quindío,INACTIVO,APP
CLI008915,José,García,CC,4041117832,1986-09-23,2025-12-10,BASICO,580,Ibagué,Cundinamarca,INACTIVO,APP
CLI008916,Julio,Castro,TI,618983406,1982-12-08,2017-08-13,ELITE,329,Cartagena,Quindío,ACTIVO,CORRESPONSAL
CLI008917,Beatriz,Flórez,CC,5805886253,1952-03-10,2018-04-15,PREMIUM,331,Villavicencio,Valle del Cauca,ACTIVO,APP
CLI008918,Alba,Ortiz,CC,6654006171,2007-12-27,2017-10-19,ELITE,382,Armenia,Tolima,INACTIVO,Pagina WEB
CLI008919,Katherine,Bermúdez,CE,4561459198,2002-12-11,2019-01-14,PREMIUM,829,Medellín,Cundinamarca,INACTIVO,APP
CLI008920,León,Gil,CC,5931797196,1954-06-21,2018-12-21,ESTANDAR,325,Cali,San Andrés y Providencia,ACTIVO,APP
CLI008921,Felipe,Granados,TI,4387602085,1989-05-04,2024-03-20,PREMIUM,514,Bogotá,Valle del Cauca,INACTIVO,OFICINA
CLI008922,Pilar,Moreno,CE,3787295634,1989-04-30,2025-04-26,BASICO,685,Armenia,Meta,ACTIVO,OFICINA
CLI008923,Enrique,Osorio,TI,2423642878,1987-11-14,2023-07-05,PREMIUM,632,Armenia,Atlántico,INACTIVO,OFICINA
CLI008924,Dahiana,García,CC,3227308514,1946-06-01,2023-08-06,ESTANDAR,575,Bogotá,Valle del Cauca,INACTIVO,Pagina WEB
CLI008925,Carmen,Pérez,CE,9092141638,1956-12-22,2019-06-20,ESTANDAR,429,Bogotá,Quindío,ACTIVO,Pagina WEB
CLI008926,José,Bolaños,CE,809121129,1952-10-18,2022-05-23,PREMIUM,823,Bogotá,Atlántico,INACTIVO,APP
CLI008927,Andrés,Rodríguez,CE,4513389264,2007-05-11,2020-01-28,ELITE,483,Bogotá,Atlántico,INACTIVO,OFICINA
CLI008928,Alonso,Muñoz,CE,3548235237,1966-09-18,2017-01-06,ELITE,364,Cartagena,Cundinamarca,ACTIVO,Pagina WEB
CLI008929,Michael,Muñoz,TI,9903880847,1957-08-26,2024-08-23,PREMIUM,680,Barranquilla,Quindío,INACTIVO,APP
CLI008930,Alba,Duarte,TI,1537095798,1978-02-25,2019-12-27,BASICO,590,Bogotá,San Andrés y Providencia,ACTIVO,APP
CLI008931,Janeth,Córdoba,TI,9074474753,1963-03-31,2019-12-22,PREMIUM,816,Fusagasugá,Cundinamarca,ACTIVO,OFICINA
CLI008932,Bibiana,Salazar,CC,3684701434,1989-05-01,2026-04-06,ELITE,389,Armenia,Quindío,ACTIVO,Pagina WEB
CLI008933,Héctor,Hernández,CC,4716177747,2004-09-30,2021-12-31,ELITE,495,Fusagasugá,Cundinamarca,ACTIVO,APP
CLI008934,Yerson,Triana,TI,7067286256,1957-02-01,2020-06-02,PREMIUM,565,Barranquilla,Antioquia,INACTIVO,APP
